yearsage,yearsed,pc_in,pc_vo,pc_co,pc_si,pc_pc,pc_pa,pc_bd,pc_oa
59.5,14,62.06896552,67.14285714,65.625,60.71428571,55,60,45.09803922,68.29268293
59.5,12,58.62068966,72.85714286,62.5,78.57142857,70,55,39.21568628,46.34146342
59.5,12,34.48275862,48.57142857,53.125,71.42857143,55,25,39.21568628,48.78048781
59.5,10,68.96551724,70,62.5,78.57142857,85,50,74.50980392,87.80487805
59.5,12,79.31034483,71.42857143,59.375,67.85714286,75,60,45.09803922,60.97560976
59.5,12,58.62068966,58.57142857,56.25,89.28571429,70,20,45.09803922,85.36585366
59.5,12,72.4137931,75.71428571,75,71.42857143,70,45,70.58823529,80.48780488
59.5,8,51.72413793,85.71428571,68.75,64.28571429,80,25,58.82352941,65.85365854
59.5,12,51.72413793,54.28571429,65.625,32.14285714,80,60,31.37254902,78.04878049
59.5,10,68.96551724,84.28571429,71.875,64.28571429,65,35,52.94117647,63.41463415
59.5,12,68.96551724,75.71428571,93.75,85.71428571,90,100,80.39215686,82.92682927
59.5,12,55.17241379,62.85714286,71.875,64.28571429,70,20,50.98039216,58.53658537
59.5,12,58.62068966,65.71428571,65.625,64.28571429,55,20,43.1372549,70.73170732
59.5,12,27.5862069,60,53.125,35.71428571,45,20,35.29411765,68.29268293
59.5,12,68.96551724,61.42857143,71.875,71.42857143,50,40,35.29411765,58.53658537
59.5,8,44.82758621,37.14285714,50,64.28571429,90,40,31.37254902,70.73170732
59.5,8,68.96551724,64.28571429,65.625,57.14285714,55,40,52.94117647,65.85365854
59.5,12,89.65517241,77.14285714,68.75,89.28571429,80,60,31.37254902,78.04878049
59.5,14,86.20689655,75.71428571,40.625,64.28571429,60,60,43.1372549,75.6097561
59.5,12,62.06896552,55.71428571,59.375,39.28571429,70,65,35.29411765,70.73170732
59.5,12,51.72413793,57.14285714,50,32.14285714,50,35,43.1372549,80.48780488
59.5,3,24.13793103,18.57142857,40.625,25,60,10,9.803921569,63.41463415
59.5,14,65.51724138,95.71428571,87.5,89.28571429,90,15,49.01960784,85.36585366
59.5,3,13.79310345,15.71428571,12.5,0,5,5,0,9.756097561
59.5,12,72.4137931,80,71.875,78.57142857,70,20,43.1372549,43.90243902
59.5,10,89.65517241,92.85714286,68.75,75,95,50,19.60784314,56.09756098
59.5,8,48.27586207,42.85714286,56.25,42.85714286,60,10,31.37254902,87.80487805
59.5,14,62.06896552,70,75,75,60,60,47.05882353,70.73170732
59.5,10,51.72413793,65.71428571,46.875,46.42857143,60,55,39.21568628,73.17073171
59.5,16,89.65517241,80,81.25,85.71428571,85,55,62.74509804,75.6097561
59.5,14,62.06896552,80,78.125,75,75,45,70.58823529,80.48780488
59.5,12,75.86206897,71.42857143,71.875,89.28571429,80,50,47.05882353,73.17073171
59.5,8,55.17241379,72.85714286,71.875,67.85714286,60,50,25.49019608,68.29268293
59.5,8,20.68965517,17.14285714,43.75,28.57142857,60,30,39.21568628,70.73170732
59.5,10,65.51724138,60,34.375,64.28571429,65,55,68.62745098,95.12195122
59.5,12,48.27586207,62.85714286,53.125,32.14285714,30,25,15.68627451,73.17073171
59.5,10,34.48275862,14.28571429,15.625,0,25,10,3.921568628,12.19512195
59.5,8,31.03448276,18.57142857,12.5,14.28571429,40,10,11.76470588,34.14634146
59.5,12,31.03448276,34.28571429,59.375,46.42857143,30,65,23.52941177,31.70731707
59.5,10,24.13793103,37.14285714,46.875,28.57142857,20,20,19.60784314,56.09756098
59.5,3,27.5862069,42.85714286,50,25,15,10,0,31.70731707
59.5,3,31.03448276,71.42857143,25,35.71428571,10,35,15.68627451,48.78048781
59.5,10,44.82758621,32.85714286,65.625,60.71428571,70,35,47.05882353,63.41463415
67,14,75.86206897,75.71428571,71.875,78.57142857,70,35,35.29411765,65.85365854
67,16,96.55172414,95.71428571,96.875,92.85714286,80,50,60.78431373,60.97560976
67,12,55.17241379,61.42857143,31.25,57.14285714,60,30,15.68627451,36.58536585
67,14,89.65517241,80,71.875,78.57142857,65,65,64.70588235,73.17073171
67,10,75.86206897,71.42857143,81.25,71.42857143,80,50,62.74509804,90.24390244
67,12,72.4137931,82.85714286,78.125,64.28571429,75,60,47.05882353,60.97560976
67,12,82.75862069,85.71428571,93.75,92.85714286,75,50,39.21568628,36.58536585
67,8,79.31034483,82.85714286,68.75,75,65,30,35.29411765,70.73170732
67,12,86.20689655,81.42857143,59.375,75,90,85,31.37254902,78.04878049
67,14,82.75862069,84.28571429,93.75,78.57142857,85,35,45.09803922,70.73170732
67,8,37.93103448,57.14285714,68.75,64.28571429,75,20,23.52941177,39.02439024
67,16,89.65517241,81.42857143,71.875,89.28571429,75,70,64.70588235,51.2195122
67,3,62.06896552,50,40.625,21.42857143,70,75,70.58823529,75.6097561
67,14,68.96551724,74.28571429,43.75,78.57142857,85,45,94.11764706,63.41463415
67,10,86.20689655,84.28571429,65.625,64.28571429,70,15,72.54901961,82.92682927
67,3,20.68965517,22.85714286,34.375,28.57142857,65,10,7.843137255,41.46341463
67,12,65.51724138,61.42857143,65.625,85.71428571,80,85,39.21568628,75.6097561
67,10,79.31034483,62.85714286,59.375,60.71428571,95,65,56.8627451,73.17073171
67,3,65.51724138,61.42857143,65.625,46.42857143,45,20,15.68627451,48.78048781
67,8,41.37931035,41.42857143,75,64.28571429,75,45,56.8627451,51.2195122
67,8,37.93103448,42.85714286,50,39.28571429,70,40,23.52941177,73.17073171
67,12,62.06896552,64.28571429,71.875,64.28571429,60,30,39.21568628,58.53658537
67,3,41.37931035,67.14285714,65.625,57.14285714,60,40,27.45098039,68.29268293
67,12,79.31034483,81.42857143,87.5,82.14285714,95,75,58.82352941,75.6097561
67,12,82.75862069,84.28571429,81.25,78.57142857,70,30,49.01960784,53.65853659
67,8,34.48275862,52.85714286,40.625,42.85714286,75,50,37.25490196,39.02439024
67,8,20.68965517,21.42857143,31.25,32.14285714,20,10,41.17647059,21.95121951
67,8,41.37931035,58.57142857,68.75,67.85714286,40,65,29.41176471,39.02439024
67,3,24.13793103,24.28571429,59.375,0,15,35,9.803921569,46.34146342
67,8,82.75862069,87.14285714,71.875,89.28571429,95,80,78.43137255,85.36585366
67,3,44.82758621,44.28571429,75,0,15,10,27.45098039,46.34146342
67,8,55.17241379,52.85714286,53.125,35.71428571,70,40,35.29411765,70.73170732
67,16,82.75862069,91.42857143,81.25,78.57142857,80,50,31.37254902,56.09756098
67,16,96.55172414,92.85714286,100,96.42857143,90,95,52.94117647,65.85365854
67,10,75.86206897,68.57142857,65.625,60.71428571,75,55,45.09803922,60.97560976
67,12,34.48275862,48.57142857,34.375,50,10,10,11.76470588,19.51219512
67,12,51.72413793,54.28571429,53.125,39.28571429,55,45,19.60784314,65.85365854
67,10,24.13793103,54.28571429,50,53.57142857,25,40,21.56862745,39.02439024
67,10,65.51724138,60,71.875,35.71428571,40,15,66.66666667,75.6097561
67,12,75.86206897,71.42857143,75,85.71428571,85,55,70.58823529,82.92682927
67,12,58.62068966,57.14285714,53.125,35.71428571,65,25,31.37254902,70.73170732
67,10,41.37931035,57.14285714,46.875,21.42857143,70,45,60.78431373,78.04878049
67,12,75.86206897,70,68.75,75,70,30,74.50980392,73.17073171
67,12,68.96551724,57.14285714,84.375,67.85714286,55,60,33.33333333,51.2195122
67,12,62.06896552,61.42857143,53.125,60.71428571,70,10,52.94117647,68.29268293
67,8,51.72413793,57.14285714,43.75,53.57142857,50,20,43.1372549,70.73170732
67,8,51.72413793,55.71428571,21.875,39.28571429,70,10,35.29411765,80.48780488
67,10,34.48275862,47.14285714,68.75,60.71428571,70,20,35.29411765,65.85365854
67,10,65.51724138,51.42857143,56.25,60.71428571,65,45,43.1372549,73.17073171
67,10,51.72413793,58.57142857,65.625,42.85714286,95,30,64.70588235,78.04878049
67,3,68.96551724,72.85714286,81.25,64.28571429,60,40,31.37254902,70.73170732
67,16,86.20689655,60,59.375,78.57142857,70,35,33.33333333,73.17073171
67,3,41.37931035,31.42857143,28.125,21.42857143,10,10,1.960784314,26.82926829
67,10,68.96551724,68.57142857,71.875,46.42857143,70,55,17.64705882,53.65853659
67,16,96.55172414,81.42857143,93.75,85.71428571,90,65,60.78431373,75.6097561
67,8,75.86206897,57.14285714,53.125,28.57142857,65,60,50.98039216,26.82926829
67,12,62.06896552,77.14285714,65.625,7.142857143,60,35,25.49019608,51.2195122
67,8,86.20689655,41.42857143,59.375,71.42857143,80,90,39.21568628,70.73170732
67,3,55.17241379,28.57142857,21.875,35.71428571,10,50,41.17647059,65.85365854
67,12,93.10344828,85.71428571,87.5,64.28571429,55,55,23.52941177,39.02439024
67,3,20.68965517,18.57142857,12.5,0,5,10,11.76470588,24.3902439
67,12,89.65517241,80,81.25,50,45,20,19.60784314,39.02439024
67,16,100,90,93.75,92.85714286,70,60,43.1372549,68.29268293
67,8,68.96551724,60,62.5,71.42857143,70,50,60.78431373,78.04878049
67,8,62.06896552,65.71428571,68.75,67.85714286,65,45,52.94117647,70.73170732
67,10,86.20689655,77.14285714,81.25,85.71428571,85,85,52.94117647,75.6097561
67,3,37.93103448,24.28571429,21.875,17.85714286,25,10,15.68627451,70.73170732
67,16,75.86206897,82.85714286,78.125,57.14285714,90,40,58.82352941,48.78048781
67,16,100,88.57142857,93.75,75,70,50,58.82352941,75.6097561
67,16,93.10344828,78.57142857,78.125,71.42857143,65,45,52.94117647,65.85365854
67,10,82.75862069,87.14285714,65.625,67.85714286,75,55,54.90196078,85.36585366
67,8,65.51724138,60,37.5,3.571428571,60,5,1.960784314,29.26829268
67,3,20.68965517,27.14285714,31.25,14.28571429,25,0,1.960784314,29.26829268
67,3,27.5862069,15.71428571,15.625,35.71428571,20,10,13.7254902,39.02439024
67,3,27.5862069,17.14285714,18.75,0,15,0,11.76470588,31.70731707
67,3,27.5862069,17.14285714,12.5,0,80,10,15.68627451,39.02439024
67,12,72.4137931,71.42857143,59.375,75,70,30,43.1372549,56.09756098
67,8,34.48275862,41.42857143,40.625,35.71428571,10,10,31.37254902,65.85365854
67,16,86.20689655,90,84.375,71.42857143,75,70,33.33333333,78.04878049
67,8,62.06896552,28.57142857,21.875,7.142857143,35,10,0,14.63414634
67,16,89.65517241,95.71428571,84.375,85.71428571,95,70,60.78431373,70.73170732
67,16,68.96551724,71.42857143,71.875,67.85714286,80,90,47.05882353,78.04878049
67,10,72.4137931,74.28571429,50,64.28571429,85,75,43.1372549,87.80487805
67,3,68.96551724,71.42857143,56.25,71.42857143,75,75,39.21568628,56.09756098
67,14,62.06896552,65.71428571,59.375,46.42857143,5,30,3.921568628,34.14634146
67,12,65.51724138,58.57142857,65.625,35.71428571,85,80,56.8627451,75.6097561
67,12,68.96551724,77.14285714,65.625,67.85714286,85,65,35.29411765,51.2195122
67,10,48.27586207,41.42857143,50,35.71428571,75,40,54.90196078,75.6097561
67,8,41.37931035,44.28571429,50,42.85714286,35,30,33.33333333,39.02439024
67,10,72.4137931,71.42857143,62.5,85.71428571,65,25,60.78431373,80.48780488
67,14,48.27586207,58.57142857,40.625,53.57142857,40,30,54.90196078,65.85365854
67,8,34.48275862,25.71428571,50,32.14285714,80,70,39.21568628,70.73170732
67,12,68.96551724,85.71428571,62.5,78.57142857,90,60,45.09803922,82.92682927
67,16,93.10344828,91.42857143,90.625,89.28571429,85,55,50.98039216,56.09756098
67,12,13.79310345,57.14285714,59.375,35.71428571,10,20,3.921568628,41.46341463
67,10,37.93103448,42.85714286,40.625,35.71428571,20,25,13.7254902,41.46341463
67,3,34.48275862,54.28571429,12.5,25,10,10,5.882352941,53.65853659
67,16,79.31034483,84.28571429,81.25,89.28571429,75,80,54.90196078,63.41463415
67,12,58.62068966,57.14285714,62.5,60.71428571,55,55,11.76470588,58.53658537
67,12,75.86206897,85.71428571,84.375,85.71428571,85,75,54.90196078,73.17073171
67,10,68.96551724,60,62.5,75,50,40,39.21568628,70.73170732
67,10,55.17241379,51.42857143,53.125,67.85714286,50,10,43.1372549,41.46341463
67,3,17.24137931,18.57142857,21.875,10.71428571,5,20,5.882352941,21.95121951
67,10,48.27586207,62.85714286,84.375,78.57142857,75,40,49.01960784,78.04878049
67,8,55.17241379,58.57142857,65.625,64.28571429,75,30,37.25490196,65.85365854
67,8,44.82758621,54.28571429,50,64.28571429,45,20,35.29411765,53.65853659
67,12,72.4137931,77.14285714,71.875,71.42857143,60,40,39.21568628,58.53658537
67,10,65.51724138,65.71428571,71.875,75,70,30,25.49019608,70.73170732
67,3,24.13793103,30,50,14.28571429,25,10,39.21568628,70.73170732
67,10,75.86206897,80,78.125,64.28571429,65,40,23.52941177,46.34146342
67,12,51.72413793,47.14285714,43.75,75,50,10,33.33333333,53.65853659
67,8,34.48275862,35.71428571,40.625,50,15,10,15.68627451,36.58536585
67,8,58.62068966,41.42857143,50,78.57142857,85,50,68.62745098,68.29268293
67,10,82.75862069,82.85714286,59.375,64.28571429,65,40,31.37254902,70.73170732
67,8,55.17241379,82.85714286,62.5,75,90,60,58.82352941,73.17073171
67,12,68.96551724,78.57142857,62.5,60.71428571,50,30,43.1372549,46.34146342
67,8,55.17241379,55.71428571,68.75,50,55,20,35.29411765,39.02439024
67,12,72.4137931,82.85714286,62.5,57.14285714,65,45,49.01960784,73.17073171
67,3,37.93103448,50,31.25,3.571428571,50,20,45.09803922,53.65853659
67,8,48.27586207,50,40.625,17.85714286,75,30,31.37254902,80.48780488
67,8,34.48275862,28.57142857,28.125,25,55,10,19.60784314,43.90243902
67,12,75.86206897,88.57142857,65.625,92.85714286,75,95,68.62745098,70.73170732
67,12,72.4137931,75.71428571,50,71.42857143,65,55,47.05882353,70.73170732
67,14,62.06896552,77.14285714,71.875,71.42857143,60,60,47.05882353,58.53658537
67,14,75.86206897,84.28571429,84.375,82.14285714,50,40,43.1372549,70.73170732
67,16,62.06896552,48.57142857,75,75,55,65,39.21568628,53.65853659
67,8,48.27586207,38.57142857,53.125,10.71428571,20,5,25.49019608,31.70731707
67,12,58.62068966,37.14285714,56.25,60.71428571,20,10,31.37254902,56.09756098
67,12,48.27586207,71.42857143,53.125,46.42857143,65,50,31.37254902,63.41463415
67,14,82.75862069,82.85714286,81.25,75,65,55,62.74509804,75.6097561
67,16,75.86206897,80,65.625,42.85714286,85,45,62.74509804,56.09756098
67,12,86.20689655,82.85714286,68.75,53.57142857,55,45,29.41176471,41.46341463
67,10,17.24137931,11.42857143,12.5,0,15,0,0,14.63414634
67,12,93.10344828,92.85714286,87.5,78.57142857,95,55,64.70588235,90.24390244
67,8,51.72413793,37.14285714,37.5,46.42857143,35,10,17.64705882,41.46341463
67,14,86.20689655,87.14285714,96.875,96.42857143,90,65,80.39215686,73.17073171
67,12,82.75862069,74.28571429,84.375,64.28571429,70,25,35.29411765,75.6097561
67,10,65.51724138,47.14285714,68.75,53.57142857,85,25,60.78431373,75.6097561
67,3,27.5862069,40,53.125,32.14285714,20,20,19.60784314,56.09756098
67,3,79.31034483,50,62.5,67.85714286,60,70,23.52941177,51.2195122
67,3,72.4137931,67.14285714,62.5,82.14285714,85,10,72.54901961,82.92682927
67,12,65.51724138,77.14285714,78.125,67.85714286,80,40,62.74509804,56.09756098
67,16,96.55172414,97.14285714,81.25,82.14285714,65,55,68.62745098,82.92682927
67,14,82.75862069,85.71428571,81.25,60.71428571,70,20,49.01960784,56.09756098
67,12,68.96551724,91.42857143,56.25,57.14285714,90,60,74.50980392,87.80487805
67,12,86.20689655,97.14285714,81.25,78.57142857,70,55,50.98039216,73.17073171
67,3,20.68965517,17.14285714,28.125,0,15,10,5.882352941,14.63414634
67,8,44.82758621,77.14285714,62.5,53.57142857,45,45,35.29411765,53.65853659
67,8,44.82758621,15.71428571,25,21.42857143,35,10,13.7254902,65.85365854
67,14,89.65517241,85.71428571,81.25,67.85714286,85,30,49.01960784,56.09756098
67,12,51.72413793,37.14285714,43.75,57.14285714,60,20,58.82352941,65.85365854
67,8,58.62068966,55.71428571,56.25,42.85714286,85,45,43.1372549,58.53658537
67,14,75.86206897,61.42857143,68.75,60.71428571,60,30,49.01960784,78.04878049
67,3,65.51724138,74.28571429,78.125,89.28571429,100,70,37.25490196,75.6097561
67,3,20.68965517,15.71428571,12.5,17.85714286,15,5,0,4.878048781
67,12,34.48275862,44.28571429,43.75,32.14285714,50,10,43.1372549,36.58536585
67,3,27.5862069,5.714285714,31.25,7.142857143,5,10,0,31.70731707
67,10,48.27586207,44.28571429,21.875,35.71428571,35,50,3.921568628,36.58536585
67,8,58.62068966,71.42857143,75,89.28571429,40,75,50.98039216,43.90243902
67,10,34.48275862,40,18.75,35.71428571,30,30,23.52941177,65.85365854
72,16,86.20689655,72.85714286,59.375,60.71428571,70,15,39.21568628,58.53658537
72,16,93.10344828,87.14285714,90.625,50,85,35,31.37254902,70.73170732
72,8,62.06896552,64.28571429,56.25,46.42857143,20,10,31.37254902,31.70731707
72,16,72.4137931,68.57142857,87.5,71.42857143,70,60,15.68627451,48.78048781
72,8,65.51724138,28.57142857,43.75,14.28571429,60,20,27.45098039,36.58536585
72,8,72.4137931,68.57142857,59.375,53.57142857,65,30,37.25490196,65.85365854
72,10,51.72413793,64.28571429,75,57.14285714,75,20,41.17647059,68.29268293
72,14,86.20689655,91.42857143,53.125,67.85714286,90,50,58.82352941,48.78048781
72,10,41.37931035,42.85714286,71.875,28.57142857,80,10,31.37254902,51.2195122
72,3,79.31034483,67.14285714,59.375,32.14285714,55,10,5.882352941,41.46341463
72,3,68.96551724,57.14285714,46.875,57.14285714,10,40,23.52941177,19.51219512
72,3,65.51724138,65.71428571,21.875,32.14285714,60,65,25.49019608,34.14634146
72,12,65.51724138,31.42857143,50,42.85714286,75,45,54.90196078,70.73170732
72,12,58.62068966,48.57142857,53.125,60.71428571,55,30,31.37254902,53.65853659
72,8,41.37931035,44.28571429,53.125,25,60,30,11.76470588,14.63414634
72,3,51.72413793,41.42857143,25,28.57142857,25,10,19.60784314,39.02439024
72,14,89.65517241,94.28571429,81.25,85.71428571,75,40,35.29411765,48.78048781
72,16,96.55172414,100,81.25,92.85714286,60,70,62.74509804,53.65853659
72,16,79.31034483,90,84.375,71.42857143,85,55,72.54901961,65.85365854
72,3,34.48275862,30,53.125,17.85714286,65,35,49.01960784,73.17073171
72,12,55.17241379,41.42857143,75,21.42857143,60,10,49.01960784,51.2195122
72,16,72.4137931,78.57142857,84.375,75,80,75,76.47058824,80.48780488
72,3,37.93103448,20,28.125,14.28571429,25,10,13.7254902,24.3902439
72,8,51.72413793,58.57142857,62.5,57.14285714,60,30,56.8627451,73.17073171
72,12,65.51724138,77.14285714,62.5,39.28571429,55,30,39.21568628,68.29268293
72,12,72.4137931,58.57142857,53.125,60.71428571,55,40,37.25490196,41.46341463
72,3,44.82758621,40,18.75,35.71428571,40,30,23.52941177,29.26829268
72,12,89.65517241,90,78.125,75,85,60,68.62745098,78.04878049
72,3,44.82758621,37.14285714,46.875,57.14285714,45,45,31.37254902,68.29268293
72,16,89.65517241,91.42857143,84.375,57.14285714,60,40,39.21568628,63.41463415
72,10,55.17241379,78.57142857,81.25,60.71428571,70,40,39.21568628,56.09756098
72,8,58.62068966,71.42857143,75,82.14285714,75,65,62.74509804,75.6097561
72,10,24.13793103,17.14285714,37.5,0,40,10,0,41.46341463
72,8,82.75862069,67.14285714,15.625,57.14285714,85,25,43.1372549,53.65853659
72,10,82.75862069,74.28571429,68.75,60.71428571,60,5,41.17647059,58.53658537
72,12,93.10344828,84.28571429,78.125,67.85714286,75,20,25.49019608,43.90243902
72,8,41.37931035,57.14285714,75,64.28571429,70,30,31.37254902,73.17073171
72,12,68.96551724,81.42857143,56.25,75,75,30,45.09803922,70.73170732
72,8,34.48275862,54.28571429,37.5,46.42857143,60,5,1.960784314,46.34146342
72,8,79.31034483,58.57142857,81.25,78.57142857,60,45,49.01960784,68.29268293
72,8,72.4137931,65.71428571,53.125,46.42857143,70,20,39.21568628,65.85365854
72,8,68.96551724,84.28571429,75,50,80,30,66.66666667,65.85365854
72,10,79.31034483,88.57142857,71.875,57.14285714,70,85,58.82352941,78.04878049
72,8,65.51724138,51.42857143,46.875,7.142857143,90,60,54.90196078,70.73170732
72,8,20.68965517,34.28571429,46.875,32.14285714,65,20,15.68627451,73.17073171
72,3,68.96551724,57.14285714,43.75,71.42857143,55,50,33.33333333,68.29268293
72,12,79.31034483,84.28571429,68.75,60.71428571,60,10,39.21568628,56.09756098
72,14,89.65517241,91.42857143,71.875,82.14285714,85,85,66.66666667,80.48780488
72,14,51.72413793,70,53.125,78.57142857,70,45,33.33333333,41.46341463
72,3,44.82758621,25.71428571,31.25,32.14285714,10,10,9.803921569,31.70731707
72,10,65.51724138,30,43.75,25,45,25,21.56862745,31.70731707
72,8,48.27586207,34.28571429,50,25,40,65,0,34.14634146
72,3,58.62068966,51.42857143,84.375,85.71428571,50,70,47.05882353,53.65853659
72,3,24.13793103,20,18.75,10.71428571,50,20,9.803921569,34.14634146
72,8,24.13793103,22.85714286,40.625,0,15,10,15.68627451,34.14634146
72,3,31.03448276,35.71428571,68.75,46.42857143,30,30,21.56862745,56.09756098
72,8,51.72413793,47.14285714,50,50,55,55,23.52941177,68.29268293
72,3,72.4137931,48.57142857,65.625,7.142857143,50,30,31.37254902,70.73170732
72,3,27.5862069,52.85714286,15.625,57.14285714,70,65,54.90196078,85.36585366
72,10,20.68965517,14.28571429,12.5,0,30,0,0,26.82926829
72,12,72.4137931,90,62.5,39.28571429,65,20,39.21568628,46.34146342
72,10,48.27586207,42.85714286,37.5,10.71428571,50,10,3.921568628,56.09756098
72,14,72.4137931,94.28571429,90.625,85.71428571,55,50,62.74509804,68.29268293
72,12,89.65517241,92.85714286,87.5,67.85714286,70,30,49.01960784,73.17073171
72,14,86.20689655,88.57142857,90.625,67.85714286,70,30,47.05882353,73.17073171
72,12,82.75862069,80,65.625,85.71428571,65,55,27.45098039,43.90243902
72,8,51.72413793,71.42857143,71.875,82.14285714,55,50,78.43137255,85.36585366
72,3,51.72413793,40,53.125,17.85714286,55,30,35.29411765,56.09756098
72,12,65.51724138,64.28571429,53.125,64.28571429,45,10,35.29411765,46.34146342
72,12,44.82758621,77.14285714,68.75,75,85,15,39.21568628,68.29268293
72,10,75.86206897,65.71428571,56.25,39.28571429,75,35,29.41176471,46.34146342
72,12,65.51724138,61.42857143,75,53.57142857,80,10,33.33333333,46.34146342
72,3,65.51724138,68.57142857,34.375,46.42857143,40,20,17.64705882,26.82926829
72,12,68.96551724,77.14285714,68.75,82.14285714,70,60,43.1372549,53.65853659
72,14,93.10344828,94.28571429,78.125,96.42857143,70,70,47.05882353,63.41463415
72,8,31.03448276,27.14285714,40.625,42.85714286,25,15,23.52941177,26.82926829
72,3,31.03448276,42.85714286,25,17.85714286,15,15,7.843137255,19.51219512
72,3,58.62068966,60,46.875,53.57142857,85,10,0,51.2195122
72,10,44.82758621,57.14285714,59.375,60.71428571,50,55,60.78431373,53.65853659
72,3,65.51724138,55.71428571,56.25,21.42857143,45,20,3.921568628,26.82926829
72,16,68.96551724,87.14285714,62.5,96.42857143,80,60,56.8627451,85.36585366
72,12,75.86206897,88.57142857,75,78.57142857,85,40,50.98039216,70.73170732
72,12,62.06896552,52.85714286,56.25,67.85714286,55,55,52.94117647,58.53658537
72,16,86.20689655,94.28571429,93.75,96.42857143,75,25,47.05882353,78.04878049
72,10,68.96551724,71.42857143,78.125,78.57142857,65,45,41.17647059,68.29268293
72,8,34.48275862,57.14285714,53.125,39.28571429,45,20,23.52941177,36.58536585
72,8,48.27586207,52.85714286,46.875,46.42857143,70,20,15.68627451,21.95121951
72,3,55.17241379,81.42857143,78.125,57.14285714,70,50,11.76470588,41.46341463
72,8,20.68965517,27.14285714,46.875,42.85714286,5,10,31.37254902,41.46341463
72,14,72.4137931,78.57142857,71.875,50,30,30,41.17647059,60.97560976
72,3,44.82758621,31.42857143,37.5,17.85714286,80,75,41.17647059,58.53658537
72,8,34.48275862,52.85714286,53.125,35.71428571,15,5,11.76470588,51.2195122
72,8,44.82758621,57.14285714,28.125,57.14285714,10,10,27.45098039,53.65853659
72,14,68.96551724,64.28571429,56.25,57.14285714,60,40,37.25490196,68.29268293
72,16,96.55172414,91.42857143,87.5,85.71428571,65,30,52.94117647,70.73170732
72,12,51.72413793,50,59.375,53.57142857,55,20,19.60784314,53.65853659
72,3,41.37931035,78.57142857,43.75,25,30,20,15.68627451,34.14634146
72,3,48.27586207,34.28571429,40.625,46.42857143,55,65,39.21568628,46.34146342
72,16,48.27586207,57.14285714,56.25,60.71428571,45,30,39.21568628,63.41463415
72,8,34.48275862,54.28571429,53.125,14.28571429,35,10,45.09803922,51.2195122
72,14,58.62068966,54.28571429,46.875,67.85714286,70,20,49.01960784,56.09756098
72,14,89.65517241,95.71428571,90.625,92.85714286,95,40,60.78431373,70.73170732
72,12,75.86206897,77.14285714,65.625,46.42857143,70,55,31.37254902,70.73170732
72,3,41.37931035,60,46.875,50,60,20,31.37254902,70.73170732
72,8,62.06896552,51.42857143,50,60.71428571,75,60,31.37254902,78.04878049
72,12,51.72413793,70,71.875,75,75,45,62.74509804,80.48780488
72,12,65.51724138,70,56.25,71.42857143,40,10,41.17647059,53.65853659
72,3,62.06896552,60,59.375,32.14285714,55,10,31.37254902,70.73170732
72,3,34.48275862,21.42857143,46.875,10.71428571,45,10,21.56862745,60.97560976
72,3,31.03448276,42.85714286,43.75,25,25,35,43.1372549,58.53658537
72,12,65.51724138,85.71428571,75,60.71428571,65,40,29.41176471,58.53658537
72,12,79.31034483,72.85714286,84.375,75,85,70,64.70588235,73.17073171
72,8,34.48275862,48.57142857,34.375,35.71428571,45,10,5.882352941,65.85365854
72,16,96.55172414,87.14285714,84.375,89.28571429,30,30,19.60784314,31.70731707
72,16,82.75862069,95.71428571,65.625,82.14285714,80,80,54.90196078,85.36585366
72,8,31.03448276,50,21.875,64.28571429,65,10,19.60784314,39.02439024
72,12,51.72413793,50,53.125,25,25,25,33.33333333,46.34146342
72,10,62.06896552,81.42857143,75,46.42857143,50,10,43.1372549,78.04878049
72,10,58.62068966,55.71428571,68.75,64.28571429,55,20,41.17647059,65.85365854
72,3,31.03448276,25.71428571,18.75,17.85714286,45,10,29.41176471,78.04878049
72,8,55.17241379,70,37.5,46.42857143,80,55,50.98039216,70.73170732
72,12,51.72413793,78.57142857,75,46.42857143,65,10,27.45098039,60.97560976
72,12,41.37931035,54.28571429,46.875,0,20,10,11.76470588,26.82926829
72,12,68.96551724,70,71.875,39.28571429,60,60,37.25490196,60.97560976
72,10,65.51724138,74.28571429,84.375,64.28571429,75,40,45.09803922,60.97560976
72,12,41.37931035,50,43.75,35.71428571,20,30,5.882352941,41.46341463
72,12,62.06896552,70,56.25,7.142857143,30,10,23.52941177,41.46341463
72,8,58.62068966,61.42857143,68.75,60.71428571,60,20,3.921568628,63.41463415
72,12,55.17241379,60,34.375,53.57142857,45,10,31.37254902,75.6097561
72,10,58.62068966,61.42857143,43.75,64.28571429,55,10,31.37254902,80.48780488
72,3,62.06896552,65.71428571,40.625,42.85714286,55,55,37.25490196,73.17073171
72,8,58.62068966,72.85714286,68.75,71.42857143,85,90,74.50980392,85.36585366
72,12,58.62068966,68.57142857,65.625,53.57142857,55,40,50.98039216,78.04878049
72,8,62.06896552,81.42857143,65.625,78.57142857,65,60,43.1372549,70.73170732
72,3,20.68965517,21.42857143,18.75,14.28571429,20,10,23.52941177,21.95121951
72,10,44.82758621,62.85714286,53.125,10.71428571,25,45,5.882352941,63.41463415
72,12,75.86206897,92.85714286,84.375,85.71428571,60,60,31.37254902,73.17073171
72,8,41.37931035,41.42857143,31.25,53.57142857,10,50,13.7254902,51.2195122
72,10,72.4137931,88.57142857,90.625,78.57142857,80,55,50.98039216,85.36585366
